player_id,player_name,season,def_rapm,def_ci_low,def_ci_high,off_rapm,off_ci_low,off_ci_high,net_rapm,net_ci_low,net_ci_high,def_shots,off_shots
1642434,Minix,pooled,0.03780593220122948,-0.0,0.11209057079527228,-0.0033132521418452387,-0.018203130634174332,0.002385565502650916,0.03449268005938424,0.0,0.09980241687714832,13,11
1630180,Bey,pooled,0.03699292006092066,-1.4096130714110604,1.4263903877892128,-0.04948756930286153,-1.4596137335877235,1.1356791500804762,-0.012494649241940867,-2.2145329540280643,2.0458995447299624,7586,7692
1631216,Houstan,pooled,0.03629225562599996,-1.3360049938656822,1.2429281240317362,-0.24687112639292358,-1.6437445839161224,1.0730535719866632,-0.2105788707669236,-2.3283578572637746,1.6509426145571455,4143,4208
202689,Walker,pooled,0.029584848640513115,-0.5546509170207214,0.5403169504915497,-0.2771342391114994,-0.8169966779287839,0.11106738377394902,-0.2475493904709863,-0.8418905170829584,0.36596081896643967,190,196
1641755,McCullar Jr.,pooled,0.028825020013776636,-0.24606276415655426,0.3274681523531698,7.98518403274095e-06,-0.13350322642686568,0.10780897198877322,0.02883300519780938,-0.22154083069054514,0.33466718690156505,44,43
1630637,Jones,pooled,0.028754631369241435,-0.268933410175126,0.3826613857616378,-0.03004208752379511,-0.21983548330583308,0.1774512232151405,-0.0012874561545536747,-0.32123208839358536,0.42469231407820335,96,104
203915,Dinwiddie,pooled,0.027361447933369587,-1.7574450916855615,1.4047566673080711,-0.19097429131532603,-1.5168119946341816,1.057836197905897,-0.16361284338195645,-2.404766669543469,1.3062532084015288,11649,11226
1629056,Davis,pooled,0.02309747920299979,-1.1128235042179393,1.203351472265337,0.23557017745521855,-0.826014628856439,1.5247664708339665,0.25866765665821834,-1.229624738682761,1.765656224037284,1416,1464
1630762,Wheeler,pooled,0.02252131822067698,-0.17709307946460534,0.27058089487120646,-0.28753982995929533,-0.6913364006185613,-0.03746918965607117,-0.26501851173861835,-0.545838766476684,-0.023601844482968447,85,89
1630622,Crutcher,pooled,0.021863869880347525,-0.0,0.0866518503995216,0.03363625650772453,0.0,0.13028708043841372,0.05550012638807206,0.0,0.21921944070208735,5,4
1629134,Nunn,pooled,0.020591772725413793,-1.2333145307847877,1.2401284097482685,0.7893206738236563,-0.413896221430178,2.0760841887477834,0.8099124465490701,-0.5947429500574036,2.311196382276098,1755,1695
1641735,Bailey,pooled,0.01858337547744571,-0.38693554702809313,0.4306214988319086,0.1849850352560855,-0.17657113796895443,0.5628298409239141,0.2035684107335312,-0.3974538814685954,0.7798866036209166,115,105
1629232,Gates,pooled,0.01799908214440274,-0.0,0.06961107774250518,-0.07596956649046498,-0.2945399328800124,0.0,-0.05797048434606224,-0.21771964605253333,0.0,17,14
1641817,Watson,pooled,0.016265900577832445,-0.24611991823441262,0.20721440721100182,-0.07545938267609319,-0.2754466149536488,0.17502150245083636,-0.05919348209826074,-0.202778974936018,0.11929463236929606,32,33
1626143,Okafor,pooled,0.013252220825075748,-0.0,0.04559184386685818,-0.03444659412858568,-0.10939033197358358,0.0,-0.021194373303509935,-0.06319790653668332,0.0,6,9
1642272,McCain,pooled,0.011127183317397305,-0.77507245594796,0.6988811840707664,0.2181607461148266,-0.4574596026543316,0.9009081974089481,0.22928792943222392,-0.9777130534484081,1.3430449594846894,974,984
1630259,Ford,pooled,0.009960429232480644,-0.08506669629460445,0.12090213086342791,0.19227193281739577,-0.10709440180918076,0.5700981300378143,0.2022323620498764,-0.028082212017960097,0.5653687181587185,32,34
1629717,Brooks,pooled,0.007991967544767517,-0.5951028638573523,0.6378431891088548,-0.1024131601443222,-0.7526445848926304,0.5348434187168621,-0.09442119259955468,-1.346895188901979,0.9474428294918352,189,196
1641734,Bates,pooled,0.007148953226552525,-0.9525576974388607,0.9055825598053033,-0.8361779712071429,-1.4371389430306167,-0.1589601265654534,-0.8290290179805904,-1.7469948941055695,0.20311466213759047,356,348
1628391,Wilson,pooled,0.004139325113243055,-0.012721316665159958,0.026897831356224217,0.05238524816723228,0.0,0.21937040533674715,0.05652457328047533,0.0,0.208495416962067,24,23
203083,Drummond,pooled,0.003963349425861456,-1.626024016884185,1.4848454013751236,-2.478919159479905,-3.741223373614038,-1.2403228108785878,-2.474955810054044,-4.421365176684077,-0.7799251134000381,5048,5226
1629685,Windler,pooled,0.002568280495953984,-0.3596449628422184,0.43296066249643617,0.3085907778875685,-0.01474358663506639,0.6666124001432067,0.3111590583835225,-0.20870686290180865,0.8713608615855695,207,193
201959,Gibson,pooled,0.002019466642016595,-1.4062755807061817,1.266523844362913,0.29244832501423756,-0.9255256828866143,1.658174161220778,0.29446779165625414,-1.4019848915879198,2.3453624560399513,1867,1906
1629653,Dotson,pooled,-0.0017056888701432894,-0.37257179803199625,0.24462320443832536,0.08540636949530551,-0.2534564034407879,0.4710466452731145,0.08370068062516223,-0.46344239344862515,0.6425805926640541,86,92
1628467,Kleber,pooled,-0.0035006110499575956,-1.1912059475354824,1.3337042147906193,0.964665373883006,-0.620346611394611,2.2418400972727075,0.9611647628330484,-0.7814044952155191,3.116709800777123,3921,3752
1628420,Morris,pooled,-0.006315634443392141,-1.5260707380474412,1.28037642376031,1.9351199725076058,0.5846643645034693,2.9471465515629833,1.9288043380642137,0.0908610758404234,3.368713705705303,5055,4853
1631376,Skapintsev,pooled,-0.007877120674671055,-0.024843089005628396,0.0,-0.03018643822555615,-0.09276665573840137,0.0,-0.0380635589002272,-0.11620872130379477,0.0,2,2
1630846,Sarr,pooled,-0.00823242656068561,-0.5543015115562477,0.5919059598221549,-0.3184939960928264,-0.894471446619576,0.29590256057397224,-0.32672642265351204,-1.0792228589107937,0.33593131894900136,363,363
1628416,Dorsey,pooled,-0.009531653627551805,-0.03704825614051021,0.0,0.027106630856159237,0.0,0.09344219116019707,0.01757497722860743,0.0,0.05581528095151134,9,10
1642389,Pullin,pooled,-0.013676860456244784,-0.04296531063809829,0.0,0.0228510189918911,0.0,0.06862559099329692,0.009174158535646317,0.0,0.027339468290209598,2,2
1629662,Kabengele,pooled,-0.014787975033658253,-0.1941312230377872,0.12955625104380986,0.007116773541161402,-0.15473218729053181,0.1501419087259944,-0.007671201492496851,-0.12939424630292232,0.09124937042455146,64,65
1631320,Moneke,pooled,-0.018216092006874216,-0.07929293583896932,0.046357314609840265,-0.035616624323660785,-0.13272330849143957,0.036298964335677336,-0.053832716330535005,-0.2088309357219886,0.08367768002182759,11,12
1641879,Collins,pooled,-0.01988072113013128,-0.07694240514565223,0.008638856958779379,-0.17480181933237152,-0.45206334993738906,0.0,-0.1946825404625028,-0.5268651817082426,0.0,26,36
1641744,Edey,pooled,-0.020241335539952866,-1.434865815915152,1.200466649573887,0.9847538114718671,-0.2707630647098123,2.337005128045744,0.9645124759319142,-0.9414053866550188,2.7882204972315545,2715,2797
1630195,Bolmaro,pooled,-0.020404922049711113,-0.34762148509855034,0.36689989994494665,-0.29547315113887146,-0.6668702136211805,-0.015611180508392391,-0.3158780731885826,-0.9579542412540363,0.18485989311782416,112,137
1641803,Newton,pooled,-0.021544111469267924,-0.2775608363666961,0.2246757521052708,-0.26769028979065146,-0.5398574016991412,-0.019402386126757678,-0.2892344012599194,-0.54886235665883,-0.05057337618399737,32,39
1631166,Timme,pooled,-0.022483070515171694,-0.5282017970946185,0.4221314415143318,-0.16224448475807826,-1.0113395258812858,0.4656285987801869,-0.18472755527324997,-1.2089989687459566,0.4155368565810268,443,454
1642449,Smith,pooled,-0.022868588308095586,-0.04835676640343494,0.0,-0.1464355179623269,-0.45320396225647613,0.0,-0.16930410627042247,-0.4628368788082551,0.0,35,49
1630649,Umude,pooled,-0.0251754058839181,-0.8740665580556753,1.1260699638312746,0.14980195590097972,-0.6075274400572703,1.0857180478908275,0.12462655001706162,-1.0891643347098119,1.4754208232399646,711,665
1630590,Pippen Jr.,pooled,-0.027299119064469947,-1.598399363135144,1.5780026565187644,-0.24039636785807378,-1.6424259983422118,1.0637067713139017,-0.26769548692254375,-2.2094902855733247,1.8479885019827804,3885,3905
1629126,Burton,pooled,-0.029270000049980663,-0.08760289751247026,0.0,0.044503647684790815,0.0,0.14054008761953393,0.015233647634810152,0.0,0.05728845905080286,5,7
1630530,Murphy III,pooled,-0.029368714311898195,-1.5225999855363743,1.584025520375917,0.020183422845661957,-1.2887117092419613,1.4771219960727793,-0.009185291466236239,-1.8916061072010426,2.0269029443637434,10241,10271
1642277,Furphy,pooled,-0.029420721121975853,-1.0934216715256233,1.049060326237957,-0.4377404567333569,-1.4539456566239637,0.5768319574863755,-0.46716117785533273,-1.5823678131981616,0.9044237289624265,645,690
1629645,Porter Jr.,pooled,-0.030475059697904743,-1.3740072556843868,1.6138227340167393,0.22263151154147753,-1.0003544355116896,1.3555556683317254,0.1921564518435728,-1.6120852868950566,2.0133434438957925,4786,4649
1631211,Keels,pooled,-0.03145971704198691,-0.16615144024365364,0.060834416566100225,-0.10430796445020922,-0.27190633232621375,0.0,-0.13576768149219615,-0.3917002075240334,0.00038178965102093687,16,13
1642443,Young,pooled,-0.03392081712259139,-0.36698197016843376,0.23747013185637042,0.18036830632465273,-0.06378403655595402,0.594803977577013,0.14644748920206135,-0.06041122974633622,0.3766828007982144,51,43
1626204,Nance Jr.,pooled,-0.03622193060712077,-1.515647033217115,1.426077516897674,0.40811876426204935,-1.0216136320632385,1.705639270520069,0.3718968336549286,-1.7422665789861216,2.4002093042655264,5168,5182
1641854,Porter Jr.,pooled,-0.036735910609287485,-1.183113488486908,1.2193822438663433,-0.0499677081029239,-1.428657119072559,1.1938279997806749,-0.08670361871221138,-1.5328129652576061,1.5348944531780198,1886,1848
