player_id,player_name,team_id,season,attempts,made,points,xpoints,poe,poe_per_100,poe_ci_low,poe_ci_high,pps,xpps,efg_pct,ts_pct,league_avg_ts_pct,rel_ts_pct
1629660,Ty Jerome,1610612739,2024-25,617,319,749,603.3287903384313,145.6712096615687,23.6095963795087,13.71154449518579,33.535905076770376,1.213938411669368,0.9778424478742809,0.606969205834684,0.6426396533551938,0.5761895378581693,0.06645011549702451
203999,Nikola Jokić,1610612743,2024-25,1345,784,1704,1405.8099031813445,298.19009681865555,22.17026742146138,16.119096098597154,27.44953243016345,1.266914498141264,1.0452118239266501,0.633457249070632,0.6627454494252579,0.5761895378581693,0.08655591156708864
1630202,Payton Pritchard,1610612738,2024-25,864,409,1073,890.272632990359,182.72736700964094,21.149000811301036,11.8006512995602,29.573312206805024,1.2418981481481481,1.0304081400351377,0.6209490740740741,0.6334721360857624,0.5761895378581693,0.05728259822759307
203552,Seth Curry,1610612766,2024-25,343,164,411,345.45808692435065,65.54191307564935,19.108429468119343,5.23572909293697,33.34747350869974,1.1982507288629738,1.0071664341817803,0.5991253644314869,0.6163927143491781,0.5761895378581693,0.040203176491008796
201142,Kevin Durant,1610612756,2024-25,1124,592,1344,1129.5329380027695,214.46706199723053,19.080699465945777,12.500913580315348,26.10723854368416,1.195729537366548,1.0049225427070902,0.597864768683274,0.641935081537838,0.5761895378581693,0.06574554367966867
1631165,Keon Ellis,1610612758,2024-25,464,227,593,511.29004780801534,81.70995219198466,17.609903489651867,5.408026192743367,30.778081707730706,1.2780172413793103,1.1019182064827917,0.6390086206896551,0.6635581061692969,0.5761895378581693,0.0873685683111276
1630249,Vít Krejčí,1610612737,2024-25,292,145,380,329.6561348414331,50.34386515856693,17.241049711837988,1.5299890687817552,32.492260509696386,1.3013698630136987,1.1289593658953188,0.6506849315068494,0.6606799230275817,0.5761895378581693,0.08449038516941243
1628379,Luke Kennard,1610612763,2024-25,430,206,525,452.8225636411529,72.1774363588471,16.785450316010955,4.565708152539577,28.6306426938162,1.2209302325581395,1.05307572939803,0.6104651162790697,0.6314681634800913,0.5761895378581693,0.055278625621921984
1630573,Sam Hauser,1610612738,2024-25,473,214,594,515.3538346999356,78.64616530006435,16.627096257941723,3.2477250011838454,29.00565616227736,1.255813953488372,1.089542990908955,0.627906976744186,0.6317350263135912,0.5761895378581693,0.055545488455421954
1630169,Tyrese Haliburton,1610612754,2024-25,1001,476,1170,1012.5763930331769,157.42360696682306,15.726634062619684,8.096272534058226,24.162019322753363,1.1688311688311688,1.011564828204972,0.5844155844155844,0.6156675848071904,0.5761895378581693,0.03947804694902113
