season,player_id,player_name,team_id,archetype_id,archetype,attempts,points,xpoints,poe,poe_per_100,poe_ci_low,poe_ci_high,pps,xpps,efg_pct,ts_pct,rel_ts_pct,avg_distance_ft,three_pa_rate,rim_rate,midrange_rate,restricted_area_share,paint_non_ra_share,mid_range_share,corner_3_share,above_break_3_share
2024-25,203552,Seth Curry,1610612766,1,Balanced Shot Diet,343,411,345.45808692435065,65.54191307564935,19.108429468119343,5.23572909293697,33.34747350869974,1.1982507288629738,1.0071664341817803,0.5991253644314869,0.6163927143491781,0.040203176491008796,18.29446029663086,0.5306122448979592,0.09329446064139942,0.2565597667638484,0.09329446064139942,0.119533527696793,0.2565597667638484,0.17201166180758018,0.358600583090379
2024-25,1628379,Luke Kennard,1610612763,1,Balanced Shot Diet,430,525,452.8225636411529,72.1774363588471,16.785450316010955,4.565708152539577,28.6306426938162,1.2209302325581395,1.05307572939803,0.6104651162790697,0.6314681634800913,0.055278625621921984,18.490697860717773,0.6046511627906976,0.10697674418604651,0.12325581395348838,0.10697674418604651,0.16511627906976745,0.12325581395348838,0.15348837209302327,0.4511627906976744
2024-25,1630169,Tyrese Haliburton,1610612754,1,Balanced Shot Diet,1001,1170,1012.5763930331769,157.42360696682306,15.726634062619684,8.096272534058226,24.162019322753363,1.1688311688311688,1.011564828204972,0.5844155844155844,0.6156675848071904,0.03947804694902113,18.632368087768555,0.5564435564435565,0.13086913086913088,0.15484515484515485,0.13086913086913088,0.15784215784215785,0.15484515484515485,0.04395604395604396,0.5124875124875125
2024-25,203897,Zach LaVine,1610612758,1,Balanced Shot Diet,1223,1489,1310.3663388945329,178.63366110546713,14.606186517209085,7.823443356271325,21.437313422588492,1.2174979558462797,1.0714360906741889,0.6087489779231399,0.6392761791753189,0.06308664131714958,15.32461166381836,0.4382665576451349,0.2804578904333606,0.17416189697465248,0.2804578904333606,0.107113654946852,0.17416189697465248,0.07686017988552739,0.36140637775960754
2024-25,1626181,Norman Powell,1610612746,1,Balanced Shot Diet,943,1093,976.498064887623,116.50193511237705,12.354393967378266,4.524452689686874,20.187535741023183,1.159066808059385,1.0355228683856024,0.5795334040296924,0.6151092690278825,0.038919731169713256,14.706256866455078,0.4517497348886532,0.2608695652173913,0.0816542948038176,0.2608695652173913,0.20572640509013787,0.0816542948038176,0.06998939554612937,0.38176033934252385
2024-25,1631204,Marcus Sasser,1610612765,1,Balanced Shot Diet,296,332,297.4366869487351,34.56331305126491,11.67679494975166,-3.5873195174531234,25.123638520725464,1.1216216216216217,1.004853672124105,0.5608108108108109,0.5888079387011682,0.012618400842998923,17.054054260253906,0.5135135135135135,0.1554054054054054,0.13851351351351351,0.1554054054054054,0.19256756756756757,0.13851351351351351,0.0777027027027027,0.4358108108108108
2024-25,201939,Stephen Curry,1610612744,1,Balanced Shot Diet,1255,1436,1295.728202195268,140.27179780473193,11.177035681651946,4.548949965709753,18.487923154483653,1.1442231075697211,1.0324527507532018,0.5721115537848606,0.6181812947983535,0.0419917569401842,19.368925094604492,0.6223107569721116,0.12908366533864543,0.10358565737051793,0.12908366533864543,0.1450199203187251,0.10358565737051793,0.06772908366533864,0.5545816733067729
2024-25,1629639,Tyler Herro,1610612748,1,Balanced Shot Diet,1377,1553,1404.8054456320533,148.1945543679467,10.762131762378118,4.154776609344628,17.27669043068409,1.1278140885984023,1.0201927709746212,0.5639070442992011,0.604515467710989,0.028325929852819676,16.192447662353516,0.485838779956427,0.1655773420479303,0.09658678286129267,0.1655773420479303,0.25199709513435004,0.09658678286129267,0.058823529411764705,0.42701525054466233
2024-25,1626145,Tyus Jones,1610612756,1,Balanced Shot Diet,683,778,710.6195180910732,67.38048190892675,9.865370704088837,0.08050413498895889,19.47488137406522,1.1390922401171304,1.040438533076242,0.5695461200585652,0.5853858321093661,0.009196294251196835,17.83016014099121,0.5871156661786238,0.08345534407027819,0.0849194729136164,0.08345534407027819,0.2445095168374817,0.0849194729136164,0.21815519765739386,0.3689604685212299
2024-25,1629636,Darius Garland,1610612739,1,Balanced Shot Diet,1173,1320,1205.879711626474,114.12028837352591,9.728924840027785,2.8171009302913896,16.224270855796707,1.1253196930946292,1.0280304446943513,0.5626598465473146,0.6002176955372415,0.024028157679072182,15.766410827636719,0.45012787723785164,0.18073316283034954,0.14407502131287298,0.18073316283034954,0.22506393861892582,0.14407502131287298,0.07161125319693094,0.37851662404092073
2024-25,101108,Chris Paul,1610612759,1,Balanced Shot Diet,582,638,584.6332240488751,53.36677595112485,9.169549132495678,-1.440147883584538,20.044765660535862,1.0962199312714778,1.004524439946521,0.5481099656357389,0.579810098158722,0.0036205603005526887,20.639175415039062,0.6357388316151202,0.029209621993127148,0.22336769759450173,0.029209621993127148,0.11168384879725086,0.22336769759450173,0.08419243986254296,0.5515463917525774
2024-25,1630559,Austin Reaves,1610612747,1,Balanced Shot Diet,1032,1154,1059.8229508436232,94.17704915637682,9.125683057788452,1.9048765620735917,17.039270617184187,1.1182170542635659,1.0269602236856814,0.5591085271317829,0.6155887950318855,0.03939925717371617,16.42538833618164,0.5096899224806202,0.19476744186046513,0.06201550387596899,0.19476744186046513,0.23352713178294573,0.06201550387596899,0.06686046511627906,0.4428294573643411
